time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag
625440,391,-305,-7959,-16,-2,-5,0,0,0
625940,391,-299,-7953,-14,-4,-5,0,0,0
626440,390,-290,-7957,-17,-2,-4,0,0,0
626940,391,-306,-7960,-19,-2,-2,0,0,0
627440,393,-292,-7963,-18,-4,-5,0,0,0
627940,390,-295,-7952,-17,-8,-4,0,0,0
628440,388,-294,-7958,-18,3,-5,0,0,0
628940,398,-294,-7952,-19,4,-5,0,0,0
629440,378,-293,-7957,-13,-18,-9,0,0,0
629940,385,-285,-7951,23,-62,6,0,0,0
630440,453,-330,-7958,-1,-7,-5,0,0,0
630940,433,-288,-7950,-12,-1,-3,0,0,0
631440,355,-287,-7947,-1,-22,2,0,0,0
631940,386,-310,-7958,14,-97,6,0,0,0
632440,385,-296,-7956,-17,-17,-2,0,0,0
632940,381,-299,-7964,-17,-3,-5,0,0,0
633440,394,-293,-7958,-19,-7,-4,0,0,0
633940,386,-293,-7953,-17,-4,-5,0,0,0
634440,386,-289,-7958,-17,-1,-6,0,0,0
634940,390,-290,-7949,-16,-1,-5,0,0,0
635440,393,-289,-7960,-18,-3,-9,0,0,0
635940,382,-294,-7964,-17,-6,-4,0,0,0
636440,378,-291,-7954,-16,-1,-5,0,0,0
637440,382,-290,-7944,-17,-6,-6,0,0,0
637940,391,-297,-7953,-16,-4,-6,0,0,0
638440,386,-297,-7943,-18,-4,-4,0,0,0
638940,384,-295,-7958,-17,-4,-4,0,0,0
639440,387,-291,-7963,-25,3,-9,0,0,0
639940,385,-291,-7956,-20,-4,-4,0,0,0
640440,393,-304,-7956,-16,-5,-7,0,0,0
640940,390,-291,-7961,-18,2,-7,0,0,0
641440,387,-299,-7959,-16,-7,-5,0,0,0
642140,389,-294,-7946,-16,-7,-7,0,0,0
642640,391,-295,-7971,-22,5,-7,0,0,0
643140,388,-288,-7958,-15,-10,-4,0,0,0
643640,386,-291,-7962,-17,0,0,0,0,0
644140,388,-291,-7950,-14,-5,-4,0,0,0
644640,387,-299,-7957,-18,-3,-3,0,0,0
645140,386,-294,-7949,-17,-2,-3,0,0,0
645640,386,-298,-7957,-21,-3,-3,0,0,0
646140,397,-291,-7957,-18,2,-5,0,0,0
646640,387,-297,-7960,-13,-10,-3,0,0,0
647140,394,-292,-7954,-19,6,-3,0,0,0
647640,383,-298,-7959,-16,-9,-2,0,0,0
648140,392,-297,-7959,-16,0,-5,0,0,0
648640,390,-296,-7964,-19,-1,-2,0,0,0
649140,383,-292,-7940,-13,-8,-1,0,0,0
649640,389,-294,-7957,-18,-6,-2,0,0,0
650140,387,-301,-7948,-17,-3,-2,0,0,0
650640,393,-299,-7956,-18,1,0,0,0,0
651140,391,-291,-7939,-24,-1,-1,0,0,0
651640,398,-287,-7956,-16,-5,-2,0,0,0
652140,393,-299,-7963,-19,-7,0,0,0,0
652640,389,-295,-7958,-15,-9,0,0,0,0
653140,394,-296,-7950,-16,-8,-3,0,0,0
653640,393,-290,-7946,-14,-3,-4,0,0,0
654140,397,-294,-7938,-15,-4,0,0,0,0
654640,382,-298,-7957,-12,-7,0,0,0,0
655140,386,-295,-7957,-15,-6,0,0,0,0
655640,391,-295,-7950,-17,-1,1,0,0,0
656140,386,-292,-7955,-18,-2,-2,0,0,0
656640,388,-289,-7967,-16,-5,-3,0,0,0
657140,390,-293,-7953,-18,-4,-1,0,0,0
657640,405,-295,-7955,-15,1,-3,0,0,0
658140,390,-293,-7962,-15,-5,-2,0,0,0
658640,392,-291,-7951,-16,0,0,0,0,0
659140,393,-296,-7944,-15,-5,-4,0,0,0
659640,387,-291,-7951,-18,-5,-2,0,0,0
660140,390,-298,-7944,-16,-6,-2,0,0,0
660640,386,-297,-7947,-18,-2,-2,0,0,0
661140,389,-298,-7956,-17,-6,-3,0,0,0
661640,386,-295,-7944,-17,-6,-2,0,0,0
662140,384,-294,-7956,-15,-5,-4,0,0,0
662640,388,-286,-7948,-29,-4,0,0,0,0
663140,386,-296,-7953,-19,-9,-2,0,0,0
663640,395,-292,-7947,-13,-4,0,0,0,0
664140,390,-291,-7960,-13,-5,-1,0,0,0
664640,391,-301,-7956,-14,-2,-2,0,0,0
665140,387,-300,-7946,-16,-5,-1,0,0,0
665640,383,-291,-7951,-13,-6,-4,0,0,0
666140,391,-302,-7955,-15,-3,-5,0,0,0
666640,394,-295,-7947,-14,-4,0,0,0,0
667140,384,-295,-7960,-16,-3,-2,0,0,0
667650,393,-291,-7964,-15,-2,-2,0,0,0
668140,382,-291,-7963,-18,-5,-1,0,0,0
668640,392,-295,-7963,-12,-8,-3,0,0,0
669140,393,-299,-7945,-18,-3,-1,0,0,0
669640,404,-290,-7960,-15,-10,-2,0,0,0
670140,393,-291,-7952,-15,-7,-5,0,0,0
670640,393,-295,-7956,-14,-8,-6,0,0,0
671140,395,-297,-7951,-20,-2,-4,0,0,0
671640,393,-297,-7949,-14,-6,-3,0,0,0
672140,388,-294,-7957,-15,-3,-2,0,0,0
672640,383,-299,-7954,-14,-2,-10,0,0,0
673140,384,-293,-7949,-17,-8,-5,0,0,0
673640,390,-294,-7958,-14,-6,-3,0,0,0
674140,394,-290,-7938,-17,-6,0,0,0,0
