time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag
220970,592,-86,833,-224,-43,2,32767,32767,32767
221070,592,-88,833,-224,-45,0,32767,32767,32767
221170,590,-88,833,-228,-45,-1,32767,32767,32767
221270,591,-88,833,-233,-42,-6,32767,32767,32767
221370,592,-87,832,-237,-41,-9,32767,32767,32767
221470,592,-86,830,-226,-54,1,32767,32767,32767
221570,593,-87,832,-213,-60,14,32767,32767,32767
221670,590,-89,831,-218,-49,21,32767,32767,32767
221770,591,-88,832,-219,-39,14,32767,32767,32767
221870,591,-87,833,-223,-41,9,32767,32767,32767
221970,590,-88,832,-224,-51,0,32767,32767,32767
222070,591,-88,833,-229,-51,-4,32767,32767,32767
222170,591,-88,830,-228,-49,-5,32767,32767,32767
222270,591,-88,830,-226,-46,-2,32767,32767,32767
222370,593,-87,832,-230,-42,5,32767,32767,32767
222470,592,-87,831,-222,-46,6,32767,32767,32767
222670,592,-87,833,-222,-44,4,32767,32767,32767
222770,591,-88,833,-224,-47,4,32767,32767,32767
222870,591,-87,831,-224,-47,5,32767,32767,32767
222980,591,-87,832,-226,-46,3,32767,32767,32767
223070,592,-86,833,-226,-45,2,32767,32767,32767
223170,591,-88,831,-223,-47,7,32767,32767,32767
223270,591,-87,833,-219,-51,7,32767,32767,32767
223370,593,-88,832,-221,-49,9,32767,32767,32767
223470,591,-87,833,-223,-49,9,32767,32767,32767
223570,592,-87,831,-221,-45,6,32767,32767,32767
223670,593,-88,833,-219,-46,6,32767,32767,32767
223770,592,-89,831,-224,-44,11,32767,32767,32767
223870,591,-88,831,-224,-50,11,32767,32767,32767
223970,591,-87,833,-223,-44,5,32767,32767,32767
224070,591,-87,833,-224,-43,-1,32767,32767,32767
224170,591,-88,833,-230,-44,-4,32767,32767,32767
224270,592,-89,832,-235,-44,-7,32767,32767,32767
224370,592,-88,832,-232,-47,-11,32767,32767,32767
224470,591,-88,831,-232,-47,-6,32767,32767,32767
224570,591,-88,831,-227,-46,0,32767,32767,32767
224670,591,-86,832,-224,-44,5,32767,32767,32767
224770,591,-87,831,-222,-46,9,32767,32767,32767
224870,591,-88,833,-224,-47,6,32767,32767,32767
224970,592,-88,832,-223,-47,3,32767,32767,32767
225070,591,-87,832,-226,-46,0,32767,32767,32767
225170,593,-87,833,-227,-47,-1,32767,32767,32767
225270,592,-87,831,-228,-44,1,32767,32767,32767
225370,591,-88,831,-224,-44,3,32767,32767,32767
225470,592,-88,832,-223,-46,4,32767,32767,32767
225570,591,-87,833,-226,-45,6,32767,32767,32767
225680,591,-88,832,-224,-46,2,32767,32767,32767
225780,591,-89,831,-226,-46,1,32767,32767,32767
225870,591,-87,831,-227,-46,0,32767,32767,32767
225970,591,-87,832,-227,-45,1,32767,32767,32767
226070,591,-87,833,-226,-46,3,32767,32767,32767
226170,592,-88,833,-226,-46,3,32767,32767,32767
226270,591,-88,832,-226,-46,2,32767,32767,32767
226370,591,-88,833,-226,-46,1,32767,32767,32767
226470,591,-87,832,-226,-47,2,32767,32767,32767
226570,592,-87,833,-226,-46,3,32767,32767,32767
226670,592,-87,833,-224,-46,4,32767,32767,32767
226770,591,-87,833,-224,-46,4,32767,32767,32767
226870,592,-88,831,-226,-46,2,32767,32767,32767
226970,590,-87,832,-226,-47,2,32767,32767,32767
227070,592,-88,833,-226,-45,1,32767,32767,32767
227170,592,-87,832,-226,-45,2,32767,32767,32767
227270,591,-88,832,-224,-46,2,32767,32767,32767
227370,592,-87,832,-226,-46,3,32767,32767,32767
227470,592,-87,833,-224,-46,5,32767,32767,32767
227570,591,-88,833,-223,-46,3,32767,32767,32767
227670,591,-87,832,-226,-46,3,32767,32767,32767
227770,590,-86,833,-226,-47,5,32767,32767,32767
227870,591,-87,833,-222,-49,6,32767,32767,32767
227970,592,-87,832,-223,-46,6,32767,32767,32767
228070,591,-88,833,-223,-47,5,32767,32767,32767
228170,591,-88,832,-224,-46,5,32767,32767,32767
228280,591,-87,833,-224,-45,1,32767,32767,32767
228380,591,-87,832,-228,-45,0,32767,32767,32767
228470,591,-88,832,-227,-49,-1,32767,32767,32767
228570,591,-87,833,-227,-46,1,32767,32767,32767
228670,592,-88,831,-223,-46,6,32767,32767,32767
228770,591,-87,831,-221,-46,9,32767,32767,32767
228870,590,-87,833,-224,-45,6,32767,32767,32767
228970,591,-88,833,-227,-46,0,32767,32767,32767
229070,591,-88,833,-230,-46,-4,32767,32767,32767
229170,591,-88,832,-229,-46,-4,32767,32767,32767
229270,591,-88,833,-229,-45,-2,32767,32767,32767
229370,591,-88,831,-228,-46,0,32767,32767,32767
229470,591,-87,831,-226,-46,3,32767,32767,32767
229570,590,-88,832,-224,-46,4,32767,32767,32767
229670,591,-88,833,-224,-46,4,32767,32767,32767
229770,591,-88,832,-224,-47,3,32767,32767,32767
229870,591,-88,832,-226,-46,2,32767,32767,32767
229970,591,-88,831,-226,-46,3,32767,32767,32767
230070,591,-88,833,-226,-46,4,32767,32767,32767
230170,592,-87,831,-223,-47,3,32767,32767,32767
230270,591,-87,831,-226,-47,4,32767,32767,32767
230370,592,-88,833,-222,-50,3,32767,32767,32767
230470,592,-87,831,-226,-44,3,32767,32767,32767
230570,592,-88,833,-224,-45,2,32767,32767,32767
230670,591,-88,833,-228,-46,0,32767,32767,32767
230770,591,-88,832,-228,-46,0,32767,32767,32767
230870,591,-88,833,-226,-46,0,32767,32767,32767
230980,591,-87,831,-226,-46,3,32767,32767,32767
231070,591,-87,832,-223,-46,3,32767,32767,32767
231170,592,-88,831,-227,-45,1,32767,32767,32767
231270,592,-87,831,-226,-47,1,32767,32767,32767
231370,592,-88,833,-223,-46,3,32767,32767,32767
231470,591,-88,832,-226,-45,4,32767,32767,32767
231570,591,-87,832,-224,-49,4,32767,32767,32767
231670,591,-88,831,-226,-47,2,32767,32767,32767
231770,591,-87,833,-227,-47,2,32767,32767,32767
231870,592,-88,830,-224,-50,0,32767,32767,32767
231970,592,-88,832,-227,-49,1,32767,32767,32767
232070,592,-88,832,-223,-46,5,32767,32767,32767
232170,591,-88,833,-222,-43,4,32767,32767,32767
232270,592,-87,831,-224,-40,7,32767,32767,32767
232370,591,-87,832,-222,-46,4,32767,32767,32767
232470,590,-88,832,-229,-45,4,32767,32767,32767
232570,591,-87,832,-222,-49,-1,32767,32767,32767
232670,593,-88,831,-229,-45,3,32767,32767,32767
232770,591,-88,832,-221,-50,7,32767,32767,32767
232870,592,-88,833,-219,-50,6,32767,32767,32767
232970,592,-88,830,-223,-46,13,32767,32767,32767
233070,592,-87,831,-218,-53,11,32767,32767,32767
233270,591,-88,830,-222,-44,3,32767,32767,32767
233370,593,-88,832,-226,-44,0,32767,32767,32767
233470,592,-87,832,-229,-47,0,32767,32767,32767
233570,592,-87,831,-230,-50,0,32767,32767,32767
